iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
BEL,29660.00000000002,14833.999999999924,14826.000000000158,4985185.000000034,2492618.0000000005,2492566.99999997,4728712.000000028,2365493.0000000116,2363218.9999999856,256472.99999999936,127125.00000000015,129347.99999999994,12.517004182236773,9.227039456706978,7.375,2132.3520391733136,1596.7548403287535,1363.2179585647327,2073.067143676653,1525.749309911458,1363.2179585647327,354.0,257.28205128205127,354.0,365
ELP,38631.000000000226,19315.999999999873,19315.00000000009,5129151.999999974,2564585.999999998,2564565.9999999865,5129151.999999974,2564585.999999998,2564565.9999999865,0.0,0.0,0.0,14.500034413758529,10.04244916776886,10.158533100886045,1942.6743335096276,1365.490502251372,1243.7208413513572,1942.6743335096276,1365.490502251372,1243.7208413513572,0.0,0.0,0.0,365
MID,25080.00000000006,12540.999999999956,12538.999999999993,4643767.000000035,2321826.9999999995,2321940.000000012,4151116.999999997,2075492.9999999923,2075624.0000000158,492650.00000000035,246334.00000000026,246316.0000000023,9.334049284049284,6.076314217443249,5.934173669467787,1669.7276674937966,1058.0594982078853,1178.938422867455,1669.7276674937966,1058.0594982078853,1178.938422867455,713.6923076923077,700.0,702.0,365
BJV,22386.000000000226,11187.999999999936,11197.999999999925,4310586.00000002,2154017.0000000265,2156569.000000027,2880299.0000000303,1440345.000000003,1439954.0000000095,1430287.0000000063,713672.0000000013,716615.000000003,14.841672713029949,8.28898944193062,7.979681103210514,2785.282852691101,1609.0120663650075,1497.0917636285283,1711.9224092163372,973.9073295985061,942.2293214270444,1692.0,1156.251282051282,1051.5333333333333,365
FLR,36801.999999999956,18400.999999999753,18401.00000000004,4806363.000000033,2403141.000000008,2403222.0000000363,640437.9999999987,320223.0000000005,320214.9999999998,4165925.000000051,2082917.9999999956,2083006.999999983,13.996747696747697,8.437828837828837,8.233061303719015,1889.0307214922964,1158.6989283118317,1154.334852324828,593.0294117647059,432.0,305.74285714285713,1751.0307214922964,1158.6989283118317,1057.3068330011565,365
SVG,38928.000000000095,19466.99999999988,19460.999999999818,5089465.00000003,2545111.9999999898,2544353.000000011,3208484.00000002,1605133.999999991,1603349.9999999912,1880981.0000000098,939977.9999999956,941002.9999999944,14.516523035261176,9.038724347547877,9.67490318557681,2047.28263719203,1191.4307212395447,1272.540989010989,1522.1666666666665,770.0833333333333,776.1666666666666,1164.133570162208,661.4412624699003,726.3888616468707,365
YTY,32237.999999999898,16119.999999999945,16117.999999999949,5271658.9999999935,2635815.9999999837,2635842.999999989,5191498.999999987,2595735.999999983,2595762.999999992,80160.00000000001,40079.99999999997,40079.99999999997,11.530303030303031,7.232967032967033,7.395970695970696,1833.6666666666667,1275.3737484737485,1146.7623001998002,1809.6286935286935,1275.3737484737485,1146.7623001998002,248.00000000000006,248.00000000000006,248.0,365
CFU,25802.999999999924,12892.999999999976,12909.999999999947,4627172.000000025,2312123.0,2315049.000000043,519111.9999999962,259736.00000000012,259376.00000000012,4108059.9999999898,2052386.9999999963,2055673.0000000116,16.8,7.8,9.0,2994.2,1385.2,1609.0,859.7584780810588,651.4251447477254,477.9032258064516,2994.2,1385.2,1609.0,365
KTW,23076.999999999894,11539.999999999949,11537.000000000047,4315277.9999999665,2158408.0000000065,2156869.9999999907,199117.9999999999,99541.99999999993,99575.99999999964,4116159.999999952,2058866.0000000158,2057294.0000000044,9.239316239316238,5.365811965811965,8.007936507936508,1722.0470085470085,1107.1750915750915,1588.5113122171945,237.79059829059827,186.0,186.75,1645.6923076923076,1107.1750915750915,1588.5113122171945,365
DAR,56382.99999999973,27977.999999999967,28405.00000000013,4521654.999999999,2202158.000000009,2319496.999999991,2036655.9999999888,1053798.0000000016,982857.9999999986,2484999.000000003,1148360.0000000005,1336638.9999999865,18.74582972206062,11.255901777960602,11.427647903878803,1577.228792802457,1079.0267094017095,1040.0788029175126,904.0231517209445,594.8279569892472,674.3696640277285,1206.1157359668196,972.4711538461539,835.2615384615385,365
PRN,19770.00000000006,9814.999999999996,9955.000000000082,3668906.9999999837,1822504.0000000012,1846403.0000000019,0.0,0.0,0.0,3668906.9999999837,1822504.0000000012,1846403.0000000019,9.021942573555478,6.059129745088,5.775181386187079,1647.608162804937,1174.1739480738531,1077.5993915951221,0.0,0.0,0.0,1647.608162804937,1174.1739480738531,1077.5993915951221,365
UFA,29326.0000000001,14611.999999999916,14713.999999999964,4389730.999999981,2188502.0,2201229.0000000056,3485384.0,1736909.9999999946,1748474.0000000023,904346.9999999899,451592.00000000064,452755.0000000023,9.937118437118437,6.25,6.183700290151903,1705.7411477411476,1450.9919191919194,1233.142857142857,1705.7411477411476,845.8761904761905,1233.142857142857,919.0,740.5,482.0,365
WRO,27211.00000000011,13606.000000000036,13605.000000000087,4408370.000000027,2204516.9999999967,2203852.9999999953,418327.99999999895,209183.99999999956,209143.9999999999,3990041.999999987,1995332.999999996,1994709.0000000033,13.001782531194296,7.2444444444444445,7.495726495726496,2087.4803921568628,1335.0,1234.640198511166,457.5760971055089,288.0,296.5,1895.4748973883984,1138.0,1234.640198511166,335
MYR,34225.00000000013,17111.999999999993,17112.999999999985,4726275.000000003,2363094.000000014,2363181.0000000014,4726275.000000003,2363094.000000014,2363181.0000000014,0.0,0.0,0.0,17.035125448028673,11.143096376897219,9.936969696969697,2502.3089605734767,1644.5,1344.75,2502.3089605734767,1644.5,1344.75,0.0,0.0,0.0,365
VNO,33803.00000000019,16895.000000000004,16908.000000000116,5179236.000000028,2587471.0000000033,2591764.999999984,0.0,0.0,0.0,5179236.000000028,2587471.0000000033,2591764.999999984,12.595171495171495,7.960164835164836,7.790982833427655,2128.0143634143633,1278.4487956487956,1360.1558951141294,0.0,0.0,0.0,2128.0143634143633,1278.4487956487956,1360.1558951141294,365
CCS,35944.000000000306,17702.00000000006,18241.99999999995,4871314.000000009,2383071.0000000135,2488243.0000000075,3166858.9999999846,1565256.0000000077,1601602.9999999888,1704455.0000000207,817814.9999999964,886639.9999999986,13.483957219251337,9.288549264355716,9.0,2247.0884201819686,1482.8777562306975,1595.5242624758755,1440.0,954.0179271708683,1114.0,1457.3495726495728,841.8872549019607,1186.1495726495727,365
GRR,42439.999999999534,21221.99999999993,21218.000000000076,5249232.999999987,2624725.99999999,2624506.99999999,5249232.999999987,2624725.99999999,2624506.99999999,0.0,0.0,0.0,14.353202075741034,11.82826356649886,11.865259621210036,1834.1205117047389,1509.0760638054755,1526.1640944760488,1834.1205117047389,1509.0760638054755,1526.1640944760488,0.0,0.0,0.0,365
TUS,41279.99999999999,20640.00000000006,20639.999999999985,4954614.000000016,2477281.0000000023,2477333.000000013,4954614.000000016,2477281.0000000023,2477333.000000013,0.0,0.0,0.0,18.78452380952381,10.627478396164973,10.007844377844378,2043.2041666666667,1301.2692421499244,1355.1134004884007,2043.2041666666667,1301.2692421499244,1355.1134004884007,0.0,0.0,0.0,365
IXC,27078.0,13551.999999999955,13525.999999999904,4878584.000000014,2440280.0,2438304.000000012,4678632.000000001,2340304.000000005,2338328.0000000237,199952.0000000001,99976.00000000007,99976.00000000025,11.278144078144079,6.738400488400489,5.8730158730158735,1950.0300366300366,1236.0,1105.3214285714284,1732.0,1236.0,926.4,418.00000000000006,232.0,232.0,365
KMJ,30319.000000000182,15159.999999999955,15158.999999999882,4835242.999999963,2417426.9999999823,2417815.99999998,4021480.999999986,2010754.9999999981,2010726.0000000182,813761.9999999974,406671.9999999999,407090.00000000047,12.341346153846153,6.4272186147186146,7.285714285714286,2197.811688311688,1230.905844155844,1154.667365967366,1765.142857142857,1015.4666666666667,1081.642857142857,704.9148351648353,499.559065934066,470.91071428571433,365
CCJ,26663.999999999884,13324.999999999975,13339.000000000004,4658058.0000000205,2327944.000000003,2330114.00000001,1083956.9999999949,541524.0000000013,542433.0000000007,3574101.000000008,1786420.0000000012,1787681.0000000044,10.807142857142857,6.314285714285713,6.6,2060.7285714285713,1212.4571428571428,1240.4583333333335,1270.0,782.0,640.5,1484.75,1027.8000000000002,1082.0,365
SPU,28605.99999999983,14325.00000000005,14281.000000000035,4570161.999999957,2288854.000000008,2281307.9999999925,343403.99999999907,170669.0,172734.9999999998,4226758.000000018,2118185.0,2108572.999999999,15.0,8.0,7.355555555555555,2634.0,1420.5,1321.0,358.1136752136752,358.1136752136752,221.90648567119155,2634.0,1420.5,1321.0,365
VNS,27893.00000000018,13939.999999999915,13952.999999999942,5138175.999999993,2567898.000000009,2570278.0000000116,4968465.9999999935,2483043.000000009,2485423.0000000116,169710.00000000047,84855.00000000006,84855.00000000007,12.491346153846155,7.4288461538461545,5.984126984126984,2273.0673076923076,1350.2548076923076,1057.047619047619,2158.0219780219777,1137.1146367521367,1057.047619047619,249.0,235.60000000000014,249.0,365
SDJ,41148.00000000005,20578.000000000065,20570.000000000102,5033007.000000004,2517132.99999999,2515873.9999999986,4244683.999999986,2122584.9999999935,2122099.0000000033,788323.0000000017,394547.99999999965,393774.99999999895,15.033333333333333,8.3,7.733333333333333,1932.4,1128.0,1086.5333333333333,1601.3333333333335,824.6666666666667,840.0,905.4,497.0,608.4,365
ACC,41334.000000000175,20648.999999999898,20685.000000000167,5171293.000000031,2585313.9999999856,2585978.9999999953,1032817.9999999956,515555.9999999985,517262.00000000047,4138474.9999999977,2069757.9999999944,2068716.9999999953,13.094056084577971,8.223118279569892,9.164713064713064,1688.178033078033,1247.4960899315738,1658.5052447552446,482.4871794871795,279.1904761904762,336.0645161290322,1658.5052447552446,1147.3871319136977,1658.5052447552446,365
JHB,28207.000000000367,14104.000000000002,14103.000000000024,4805832.000000021,2402982.0000000047,2402850.0000000093,3968032.0000000303,1984613.0000000063,1983418.9999999965,837799.9999999978,418368.9999999998,419431.0000000003,15.672222222222222,7.208333333333334,8.463888888888889,2684.6,1238.3,1446.3,2324.6,1058.3,1266.3,1023.123076923077,574.2857142857142,719.9999999999998,365
XUZ,32170.999999999956,16086.000000000011,16085.000000000076,5250657.000000009,2625673.0000000135,2624984.0000000023,5236821.000000007,2618755.000000013,2618066.0000000023,13836.0,6918.0,6918.0,14.445238095238096,9.236413586413587,8.660761460761462,2382.496262071262,1441.8828005328007,1587.8888888888887,2382.496262071262,1441.8828005328007,1587.8888888888887,211.80000000000018,211.79999999999995,211.80000000000018,365
YIA,29596.9999999999,15431.000000000042,14166.000000000035,5395242.9999999935,2809156.000000024,2586086.999999989,4944683.00000002,2583786.0000000126,2360896.9999999986,450560.0000000009,225370.00000000015,225190.00000000044,12.96911421911422,8.04532967032967,7.442890442890443,2329.046328671329,1411.3535714285715,1318.72027972028,2196.857142857143,1409.0714285714284,1176.0,638.0,462.4192307692306,462.4192307692308,365
LCY,48390.00000000011,24192.000000000007,24198.00000000009,5049819.999999997,2524592.000000023,2525228.0000000168,1035446.0000000001,517669.9999999995,517776.0000000002,4014374.0000000168,2006921.999999992,2007452.0000000251,25.130851501439736,13.158793820558525,13.820905891494128,2526.777474159827,1312.402852049911,1386.525115407468,928.1521739130435,571.804347826087,468.5404817404817,1783.8470165100598,1167.2310479375697,1051.7251154074681,365
MAH,30682.000000000426,15350.99999999999,15330.999999999993,4678769.0,2342827.000000005,2335941.9999999977,2653600.000000001,1325833.9999999963,1327766.0000000035,2025169.0000000016,1016993.0000000006,1008175.9999999995,16.8968253968254,9.833333333333332,9.896825396825397,2739.4880952380954,1640.25,1575.4880952380954,1581.4923076923078,972.8571428571429,1031.9777167277166,2115.4880952380954,1169.4666666666667,1247.4,365
YHZ,41786.00000000005,20894.999999999985,20890.999999999844,5145212.000000006,2573287.0,2571925.00000002,4074717.0000000126,2037591.999999983,2037124.999999997,1070495.000000001,535694.9999999984,534800.0000000015,16.32044243338361,10.174725274725274,9.524358974358975,2171.960774519598,1431.2148028442145,1144.9635149796438,1780.1416603004839,1262.632385261797,1062.506166056166,843.3511166253103,709.7306471306473,592.0857142857143,365
CJJ,26789.00000000033,13390.999999999922,13397.999999999904,4829289.000000031,2414016.0000000023,2415273.000000002,2491051.9999999977,1245526.0000000023,1245525.9999999998,2338237.000000006,1168489.999999998,1169747.0000000037,7.807575757575757,5.583333333333333,5.833333333333333,1429.075,1003.0375,1031.553846153846,1228.4166666666665,687.2748251748252,853.0409090909092,1009.5,582.6,671.4,365
KZN,33091.00000000028,16556.000000000047,16535.000000000022,5111421.99999997,2557296.999999999,2554125.000000003,3311736.0000000144,1657597.0000000084,1654139.0000000037,1799686.0000000077,899699.9999999942,899985.9999999962,10.774669774669775,6.222591924204828,6.874765318313705,1852.8878265946576,1375.9985455720748,1317.5145077145078,1284.3257387773517,898.6628693886759,774.163440860215,1196.5098566308243,800.7598566308244,1063.0,365
UKB,30782.999999999767,15393.99999999997,15389.000000000076,5117765.999999983,2559300.999999994,2558465.000000009,4642902.999999976,2322396.9999999944,2320506.000000002,474862.999999998,236904.0000000001,237958.99999999994,10.232142857142858,6.461538461538462,6.528205128205129,1582.8,1211.1818181818182,1269.0153846153846,1435.0153846153846,1211.1818181818182,1269.0153846153846,463.46538461538455,401.23571428571427,401.23571428571415,365
NUE,29409.0000000001,14694.999999999929,14714.000000000076,4715291.000000024,2357631.000000035,2357659.999999968,463531.99999999744,231708.00000000073,231823.9999999988,4251759.000000053,2125923.0000000093,2125835.9999999925,11.965437788018434,8.220476190476191,7.67398105162811,2216.943778801843,1510.047619047619,1139.5,376.7857142857143,239.0,355.0,2058.5437788018435,1357.047619047619,1083.0,365
OLB,27367.999999999884,13681.00000000009,13687.00000000015,4910131.000000027,2454103.999999983,2456026.999999984,2694836.9999999665,1347260.9999999986,1347575.9999999874,2215293.9999999893,1106842.999999999,1108450.999999996,16.621588089330025,8.867383512544803,8.6,2985.9801488833746,1510.5,1576.3585607940447,2083.4801488833746,968.4354838709678,1158.544665012407,2183.1173271173275,1023.0,1209.0,365
LIH,31458.000000000106,15728.999999999996,15728.99999999996,4810448.999999979,2405201.000000003,2405247.9999999884,4786436.999999982,2393195.0000000014,2393241.9999999893,24011.999999999996,12006.000000000004,12005.999999999996,11.814989142973197,7.285137085137085,7.36595483369677,1946.2515125303494,1183.2045617464973,1186.1916563774907,1946.2515125303494,1183.2045617464973,1186.1916563774907,212.66666666666666,188.50000000000003,176.48571428571424,365
KOA,32967.00000000002,16484.99999999981,16481.999999999905,5193134.000000004,2596557.0000000037,2596576.9999999916,5119312.000000003,2559646.0000000065,2559666.000000002,73822.00000000017,36911.000000000044,36911.00000000001,12.582119685720873,7.1450549450549445,7.780173992673992,2260.785087608844,1169.6183150183151,1393.2960164835163,2260.785087608844,1169.6183150183151,1393.2960164835163,201.50000000000006,189.80000000000007,189.79999999999995,365
MRU,21603.000000000393,10791.00000000002,10812.000000000018,4766550.999999976,2381153.999999995,2385396.999999999,337925.99999999895,168410.00000000064,169516.00000000012,4428624.999999967,2212743.999999991,2215880.999999988,9.955835208114312,4.85,6.101054701149578,2524.4230410600526,1371.4809384164223,1759.6569364587942,194.74285714285713,138.3267791032497,151.10164835164835,2381.3461179831293,1320.3162393162393,1759.6569364587942,365
